"","AÑO","MES","CONGLOME","VIVIENDA","HOGAR","UBIGEO","DOMINIO","ESTRATO","PERIODO","TIPENC","FECENT","RESULT","PANEL","P22","P23","P24A","P24B","P25.1","P25.2","P25.3","P25.4","P25.5","P101","P102","P103","P103A","P104","P104A","P104B1","P104B2","P105A","P105B","P106","P106A","P106B","P107B1","P107C11","P107C12","P107C13","P107C14","P107C16","P107C17","P107C18","P107C19","P107C110","P107D1","P107B2","P107C21","P107C22","P107C23","P107C24","P107C26","P107C27","P107C28","P107C29","P107C210","P107D2","P107B3","P107C31","P107C32","P107C33","P107C34","P107C36","P107C37","P107C38","P107C39","P107C310","P107D3","P107B4","P107C41","P107C42","P107C43","P107C44","P107C46","P107C47","P107C48","P107C49","P107C410","P107D4","P107E","P110","P110A1","P110A","P110A_MODIFICADA","P110C","P110C1","P110C2","P110C3","P110D","P110E","P110F","P110G","P111A","P1121","P1123","P1124","P1125","P1126","P1127","P112A","P1131","P1132","P1133","P1135","P1136","P1139","P1137","P1138","P113A","P1141","P1142","P1143","P1144","P1145","P1171.01","P1171.02","P1171.04","P1171.05","P1171.06","P1171.07","P1171.08","P1171.09","P1171.10","P1171.11","P1171.12","P1171.13","P1171.14","P1171.15","P1171.16","P1172.01","P1172.02","P1172.04","P1172.05","P1172.06","P1172.07","P1172.08","P1172.09","P1172.10","P1172.11","P1172.12","P1172.13","P1172.14","P1172.15","P1172.16","P1173.01","P1173.02","P1173.04","P1173.05","P1173.06","P1173.07","P1173.08","P1173.09","P1173.10","P1173.11","P1173.12","P1173.13","P1173.14","P1173.15","P1173.16","P1174.01","P1174.02","P1174.04","P1174.05","P1174.06","P1174.07","P1174.08","P1174.09","P1174.10","P1174.11","P1174.12","P1174.13","P1174.14","P1174.15","P1174.16","P1175.01","P1175.02","P1175.04","P1175.05","P1175.06","P1175.07","P1175.08","P1175.09","P1175.10","P1175.11","P1175.12","P1175.13","P1175.14","P1175.15","P1175.16","P117T2","P117T3","P117T4","T110","P200I","P600I","P600D1","P600M1","P600A1","P600D2","P600M2","P600A2","P612I1","P612I11","P612I2","P612I22","P700I","P710I","P800I","P110I","TICUEST01","D105B","D106","D107D1","D107D2","D107D3","D107D4","D1172.01","D1173.01","D1174.01","D1172.02","D1173.02","D1174.02","D1172.04","D1173.04","D1174.04","D1172.05","D1173.05","D1174.05","D1172.06","D1173.06","D1174.06","D1172.07","D1173.07","D1174.07","D1172.08","D1173.08","D1174.08","D1172.09","D1173.09","D1174.09","D1172.10","D1173.10","D1174.10","D1172.15","D1173.15","D1174.15","D1172.16","D1173.16","D1174.16","D612I11","D1172.11","D1173.11","D1174.11","D1172.12","D1173.12","D1174.12","D1172.13","D1173.13","D1174.13","D1172.14","D1173.14","D1174.14","D612I22","I105B","I106","I1172.01","I1172.02","I1172.04","I1172.05","I1172.06","I1172.07","I1172.08","I1172.09","I1172.10","I1172.11","I1172.12","I1172.13","I1172.14","I1172.15","I1172.16","I1173.01","I1174.01","I1173.02","I1174.02","I1173.04","I1174.04","I1173.05","I1174.05","I1173.06","I1174.06","I1173.07","I1174.07","I1173.08","I1174.08","I1173.09","I1174.09","I1173.10","I1174.10","I1173.11","I1174.11","I1173.12","I1174.12","I1173.13","I1174.13","I1173.14","I1174.14","I1173.15","I1174.15","I1173.16","I1174.16","T111A","NBI1","NBI2","NBI3","NBI4","NBI5","FACTOR07","NCONGLOME","SUB_CONGLOME","CODCCPP","NOMCCPP","LONGITUD","LATITUD","ALTITUD"
"39",2022,1,5049,3,11,10701,7,4,2,3,20220115,1,1,1,150103,2,2,0,1,0,1,0,1,4,5,4,8,3,2,2,2,NA,46,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,19,107,NA,NA,NA,0,NA,NA,NA,50,NA,50,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,227,0,51,1,2,2,31,12,2021,14,1,2022,2,NA,2,NA,2,2,2,2,2,NA,561,NA,NA,NA,NA,0,0,NA,232,0,NA,1304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,609,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,604,0,NA,NA,NA,NA,604,0,NA,NA,NA,561,157,232,1304,NA,NA,NA,0,NA,NA,NA,604,NA,604,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,609,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,4,0,0,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"40",2022,1,5049,9,11,10701,7,4,2,3,20220131,1,2,1,140101,3,3,0,1,0,1,0,1,1,6,4,2,2,2,2,2,NA,46,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,3,3,1,1,2022,15,1,2022,2,NA,2,NA,1,1,1,3,2,NA,561,NA,NA,NA,NA,0,0,NA,232,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,292,232,NA,NA,NA,NA,NA,NA,NA,NA,242,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"41",2022,1,5049,19,11,10701,7,4,2,3,20220116,1,1,2,NA,3,3,0,0,0,0,1,1,4,6,4,2,1,2,2,2,NA,27,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,3,2,NA,4,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,59,1,1,2,1,1,2022,15,1,2022,2,NA,2,NA,1,1,1,1,2,NA,329,NA,NA,NA,NA,0,0,NA,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,707,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,108.5,97,NA,NA,NA,NA,0,NA,NA,NA,60,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,707,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"42",2022,1,5049,24,11,10701,7,4,2,3,20220116,1,1,2,NA,2,2,0,0,0,0,1,1,3,5,4,1,0,2,2,2,NA,35,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,NA,NA,NA,NA,0,NA,NA,NA,15,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,47,1,1,2,1,1,2022,15,1,2022,2,NA,2,NA,1,1,2,1,2,NA,427,NA,NA,NA,NA,0,0,NA,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,573,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,157,110,NA,NA,NA,NA,0,NA,NA,NA,181,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,573,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,1,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"43",2022,1,5049,28,11,10701,7,4,2,3,20220114,1,1,2,NA,3,3,0,1,0,0,0,1,3,6,4,4,1,2,2,2,NA,55,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,7,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,8,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,1,1,1,30,12,2021,13,1,2022,2,NA,2,NA,1,1,1,1,2,NA,670,NA,NA,NA,NA,0,0,NA,0,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,280,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,108.5,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,10,0,0,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"44",2022,1,5049,35,11,10701,7,4,2,3,20220115,1,1,2,NA,2,3,0,1,0,1,0,1,4,6,4,2,1,2,2,2,NA,51,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,0,NA,0,0,NA,NA,NA,NA,19,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,19,19,1,1,2,31,12,2021,14,1,2022,2,NA,2,NA,1,1,1,1,2,NA,622,NA,NA,NA,NA,0,0,NA,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,232,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,157,97,NA,NA,NA,NA,0,NA,NA,NA,121,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,232,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,158.351348876953,6719,0,26,"CENTRO POBLADO MENOR BUENA VISTA",-78.4969253540039,-5.85542249679565,1649
"45",2022,2,5061,10,11,10502,4,5,3,3,20220217,1,1,2,NA,3,3,0,1,0,1,0,1,4,6,4,3,2,2,2,2,NA,111,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,73,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,96,0,0,1,2,2,2,2,2022,16,2,2022,2,NA,2,NA,2,2,2,2,2,NA,1337,NA,NA,NA,NA,0,0,NA,84,0,NA,879,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,157,84,879,NA,NA,NA,0,NA,NA,NA,169,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,304.264739990234,6939,0,1,"PUEBLO CAMPORREDONDO",-78.3233642578125,-6.216224193573,1637
"46",2022,2,5061,22,11,10502,4,5,3,3,20220218,1,1,2,NA,1,1,0,1,0,1,0,1,4,4,4,4,1,2,2,2,NA,46,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,59,NA,NA,NA,5,NA,NA,NA,10,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1,1,1,2,2,2022,16,2,2022,2,NA,2,NA,1,1,1,1,2,NA,554,NA,NA,NA,NA,0,0,NA,60,0,NA,710,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,108.5,60,710,NA,NA,NA,60,NA,NA,NA,121,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,304.264739990234,6939,0,1,"PUEBLO CAMPORREDONDO",-78.3233642578125,-6.216224193573,1637
"47",2022,2,5061,34,11,10502,4,5,3,3,20220218,1,1,2,NA,3,1,0,0,0,0,1,1,4,5,4,6,1,2,2,2,NA,55,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,24,39,NA,NA,NA,0,NA,NA,NA,15,25,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,59,1,2,2,3,2,2022,17,2,2022,2,NA,2,NA,2,2,2,2,2,NA,662,NA,NA,NA,NA,0,0,NA,289,0,NA,470,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,0,NA,302,0,NA,NA,NA,NA,NA,NA,662,157,289,470,NA,NA,NA,0,NA,NA,NA,181,302,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,698,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,304.264739990234,6939,0,1,"PUEBLO CAMPORREDONDO",-78.3233642578125,-6.216224193573,1637
"48",2022,2,5061,70,11,10502,4,5,3,3,20220219,1,1,2,NA,3,1,0,1,0,1,0,1,4,5,4,3,1,2,2,6,NA,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,13,61,NA,NA,NA,NA,NA,NA,NA,25,25,15,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,1,2,2,3,2,2022,17,2,2022,2,NA,2,NA,2,2,2,2,2,NA,397,NA,NA,NA,NA,0,0,NA,157,0,NA,735,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,0,NA,302,0,NA,181,0,NA,NA,NA,397,157,157,735,NA,NA,NA,NA,NA,NA,NA,302,302,181,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,304.264739990234,6939,0,1,"PUEBLO CAMPORREDONDO",-78.3233642578125,-6.216224193573,1637
"49",2022,2,5061,83,11,10502,4,5,3,3,20220218,1,1,2,NA,3,3,0,1,0,1,0,1,4,6,4,3,2,2,2,6,NA,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,2,1,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,63,NA,NA,NA,0,NA,NA,NA,20,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,92,0,0,1,1,1,2,2,2022,16,2,2022,2,NA,2,NA,1,1,1,1,2,NA,1108,NA,NA,NA,NA,0,0,NA,84,0,NA,759,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108,108.5,84,759,NA,NA,NA,0,NA,NA,NA,242,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,304.264739990234,6939,0,1,"PUEBLO CAMPORREDONDO",-78.3233642578125,-6.216224193573,1637
"50",2022,6,5066,1,11,10601,7,5,4,3,20220624,2,2,2,NA,2,2,0,1,0,1,0,1,3,5,4,4,2,2,1,2,NA,231,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,14,NA,NA,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,7,55,14,NA,NA,NA,0,NA,NA,NA,15,NA,NA,0,NA,0,0,0,NA,NA,NA,63,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,94,64,0,1,2,2,9,6,2022,23,6,2022,2,NA,2,NA,2,2,2,2,2,NA,2782,NA,NA,NA,NA,84,0,NA,662,0,NA,169,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,759,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2782,84,662,169,NA,NA,NA,0,NA,NA,NA,180,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,759,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,1,0,0,0,0,0,58.1940727233887,7201,0,1,"CIUDAD RODRIGUEZ DE MENDOZA",-77.4822845458984,-6.39351749420166,1599
"51",2022,6,5066,45,11,10601,7,5,4,3,20220625,1,1,1,200115,1,3,0,1,0,1,0,1,1,5,1,3,2,1,2,2,NA,555,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,0,0,0,0,0,0,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,0,1,24,NA,NA,1,3,1,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,7,39,20,NA,NA,NA,NA,NA,NA,NA,51,40,51,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,1,1,1,10,6,2022,24,6,2022,2,NA,2,NA,1,1,1,1,2,NA,6683,NA,NA,10357,NA,84,0,NA,470,0,NA,241,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,0,NA,481,0,NA,613,0,NA,NA,NA,6683,84,470,241,NA,NA,NA,NA,NA,NA,NA,613,481,613,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,58.1940727233887,7201,0,1,"CIUDAD RODRIGUEZ DE MENDOZA",-77.4822845458984,-6.39351749420166,1599
"52",2022,6,5066,87,11,10601,7,5,4,3,20220625,1,1,2,NA,1,1,1,0,1,1,0,1,3,4,4,6,2,2,2,2,NA,462,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,7,82,62,NA,NA,NA,0,NA,NA,NA,45,40,35,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,273,0,0,1,1,1,9,6,2022,23,6,2022,2,NA,1,3500,1,1,1,1,2,NA,5563,NA,NA,NA,NA,84,0,NA,987,0,NA,747,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,0,NA,481,0,NA,420,0,NA,3592,NA,5563,84,987,747,NA,NA,NA,0,NA,NA,NA,541,481,420,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,58.1940727233887,7201,0,1,"CIUDAD RODRIGUEZ DE MENDOZA",-77.4822845458984,-6.39351749420166,1599
